"x","y","dit"
-49.5,86.5,NA
-48.5,86.5,NA
-47.5,86.5,NA
-46.5,86.5,NA
-45.5,86.5,NA
-44.5,86.5,NA
-43.5,86.5,NA
-42.5,86.5,NA
-41.5,86.5,NA
-40.5,86.5,NA
-39.5,86.5,NA
-38.5,86.5,NA
-37.5,86.5,NA
-36.5,86.5,NA
-35.5,86.5,NA
-34.5,86.5,NA
-33.5,86.5,NA
-32.5,86.5,NA
-31.5,86.5,NA
-30.5,86.5,NA
-29.5,86.5,NA
-28.5,86.5,NA
-27.5,86.5,NA
-26.5,86.5,NA
-25.5,86.5,NA
-24.5,86.5,NA
-23.5,86.5,NA
-22.5,86.5,NA
-21.5,86.5,NA
-20.5,86.5,NA
-19.5,86.5,NA
-18.5,86.5,NA
-17.5,86.5,NA
-16.5,86.5,NA
-15.5,86.5,NA
-14.5,86.5,NA
-13.5,86.5,NA
-12.5,86.5,NA
-11.5,86.5,NA
-10.5,86.5,NA
-9.5,86.5,NA
-8.5,86.5,NA
-7.5,86.5,NA
-6.5,86.5,NA
-5.5,86.5,NA
-4.5,86.5,NA
-3.5,86.5,NA
-2.5,86.5,NA
-1.5,86.5,NA
-0.5,86.5,NA
0.5,86.5,NA
1.5,86.5,NA
2.5,86.5,NA
3.5,86.5,NA
4.5,86.5,NA
5.5,86.5,NA
6.5,86.5,NA
7.5,86.5,NA
8.5,86.5,NA
9.5,86.5,NA
10.5,86.5,NA
11.5,86.5,NA
12.5,86.5,NA
13.5,86.5,NA
14.5,86.5,NA
15.5,86.5,NA
16.5,86.5,NA
17.5,86.5,NA
18.5,86.5,NA
19.5,86.5,NA
20.5,86.5,NA
21.5,86.5,NA
22.5,86.5,NA
23.5,86.5,NA
24.5,86.5,NA
25.5,86.5,NA
26.5,86.5,NA
27.5,86.5,NA
28.5,86.5,NA
29.5,86.5,NA
30.5,86.5,NA
31.5,86.5,NA
32.5,86.5,NA
33.5,86.5,NA
34.5,86.5,NA
35.5,86.5,NA
36.5,86.5,NA
37.5,86.5,NA
38.5,86.5,NA
39.5,86.5,NA
40.5,86.5,NA
41.5,86.5,NA
42.5,86.5,NA
43.5,86.5,NA
44.5,86.5,NA
45.5,86.5,NA
46.5,86.5,NA
47.5,86.5,NA
48.5,86.5,NA
49.5,86.5,NA
50.5,86.5,NA
51.5,86.5,NA
52.5,86.5,NA
53.5,86.5,NA
54.5,86.5,NA
55.5,86.5,NA
56.5,86.5,NA
57.5,86.5,NA
58.5,86.5,NA
59.5,86.5,NA
60.5,86.5,NA
61.5,86.5,NA
62.5,86.5,NA
63.5,86.5,NA
64.5,86.5,NA
65.5,86.5,NA
66.5,86.5,NA
67.5,86.5,NA
68.5,86.5,NA
69.5,86.5,NA
70.5,86.5,NA
71.5,86.5,NA
72.5,86.5,NA
73.5,86.5,NA
74.5,86.5,NA
75.5,86.5,NA
76.5,86.5,NA
77.5,86.5,NA
78.5,86.5,NA
79.5,86.5,NA
80.5,86.5,NA
81.5,86.5,NA
82.5,86.5,NA
83.5,86.5,NA
84.5,86.5,NA
85.5,86.5,NA
86.5,86.5,NA
87.5,86.5,NA
88.5,86.5,NA
89.5,86.5,NA
90.5,86.5,NA
91.5,86.5,NA
92.5,86.5,NA
93.5,86.5,NA
94.5,86.5,NA
95.5,86.5,NA
96.5,86.5,NA
97.5,86.5,NA
98.5,86.5,NA
99.5,86.5,NA
100.5,86.5,NA
101.5,86.5,NA
102.5,86.5,NA
103.5,86.5,NA
104.5,86.5,NA
105.5,86.5,NA
106.5,86.5,NA
107.5,86.5,NA
108.5,86.5,NA
109.5,86.5,NA
110.5,86.5,NA
111.5,86.5,NA
112.5,86.5,NA
113.5,86.5,NA
114.5,86.5,NA
115.5,86.5,NA
116.5,86.5,NA
117.5,86.5,NA
118.5,86.5,NA
119.5,86.5,NA
120.5,86.5,NA
121.5,86.5,NA
122.5,86.5,NA
123.5,86.5,NA
124.5,86.5,NA
125.5,86.5,NA
126.5,86.5,NA
127.5,86.5,NA
128.5,86.5,NA
129.5,86.5,NA
130.5,86.5,NA
131.5,86.5,NA
132.5,86.5,NA
133.5,86.5,NA
134.5,86.5,NA
135.5,86.5,NA
136.5,86.5,NA
137.5,86.5,NA
138.5,86.5,NA
139.5,86.5,NA
140.5,86.5,NA
141.5,86.5,NA
142.5,86.5,NA
143.5,86.5,NA
144.5,86.5,NA
145.5,86.5,NA
146.5,86.5,NA
147.5,86.5,NA
148.5,86.5,NA
149.5,86.5,NA
150.5,86.5,NA
151.5,86.5,NA
152.5,86.5,NA
153.5,86.5,NA
154.5,86.5,NA
155.5,86.5,NA
156.5,86.5,NA
157.5,86.5,NA
158.5,86.5,NA
159.5,86.5,NA
160.5,86.5,NA
161.5,86.5,NA
162.5,86.5,NA
163.5,86.5,NA
164.5,86.5,NA
165.5,86.5,NA
166.5,86.5,NA
167.5,86.5,NA
168.5,86.5,NA
169.5,86.5,NA
170.5,86.5,NA
171.5,86.5,NA
172.5,86.5,NA
173.5,86.5,NA
174.5,86.5,NA
175.5,86.5,NA
176.5,86.5,NA
177.5,86.5,NA
178.5,86.5,NA
179.5,86.5,NA
-179.5,85.5,NA
-178.5,85.5,NA
-177.5,85.5,NA
-176.5,85.5,NA
-175.5,85.5,NA
-174.5,85.5,NA
-173.5,85.5,NA
-172.5,85.5,NA
-171.5,85.5,NA
-170.5,85.5,NA
-169.5,85.5,NA
-168.5,85.5,NA
-167.5,85.5,NA
-166.5,85.5,NA
-165.5,85.5,NA
-164.5,85.5,NA
-163.5,85.5,NA
-162.5,85.5,NA
-161.5,85.5,NA
-160.5,85.5,NA
-159.5,85.5,NA
-158.5,85.5,NA
-157.5,85.5,NA
-156.5,85.5,NA
-155.5,85.5,NA
-154.5,85.5,NA
-153.5,85.5,NA
-152.5,85.5,NA
-151.5,85.5,NA
-150.5,85.5,NA
-149.5,85.5,NA
-148.5,85.5,NA
-147.5,85.5,NA
-146.5,85.5,NA
-145.5,85.5,NA
-144.5,85.5,NA
-143.5,85.5,NA
-142.5,85.5,NA
-141.5,85.5,NA
-140.5,85.5,NA
-139.5,85.5,NA
-138.5,85.5,NA
-137.5,85.5,NA
-136.5,85.5,NA
-135.5,85.5,NA
-134.5,85.5,NA
-133.5,85.5,NA
-132.5,85.5,NA
-131.5,85.5,NA
-130.5,85.5,NA
-129.5,85.5,NA
-128.5,85.5,NA
-127.5,85.5,NA
-126.5,85.5,NA
-125.5,85.5,NA
-124.5,85.5,NA
-123.5,85.5,NA
-122.5,85.5,NA
-121.5,85.5,NA
-120.5,85.5,NA
-119.5,85.5,NA
-118.5,85.5,NA
-117.5,85.5,NA
-116.5,85.5,NA
-115.5,85.5,NA
-114.5,85.5,NA
-113.5,85.5,NA
-112.5,85.5,NA
-111.5,85.5,NA
-110.5,85.5,NA
-109.5,85.5,NA
-108.5,85.5,NA
-107.5,85.5,NA
-106.5,85.5,NA
-105.5,85.5,NA
-104.5,85.5,NA
-103.5,85.5,NA
-102.5,85.5,NA
-101.5,85.5,NA
-100.5,85.5,NA
-99.5,85.5,NA
-98.5,85.5,NA
-97.5,85.5,NA
-96.5,85.5,NA
-95.5,85.5,NA
-94.5,85.5,NA
-93.5,85.5,NA
-92.5,85.5,NA
-91.5,85.5,NA
-90.5,85.5,NA
-89.5,85.5,NA
-88.5,85.5,NA
-87.5,85.5,NA
-86.5,85.5,NA
-85.5,85.5,NA
-84.5,85.5,NA
-83.5,85.5,NA
-82.5,85.5,NA
-81.5,85.5,NA
-80.5,85.5,NA
-79.5,85.5,NA
-78.5,85.5,NA
-77.5,85.5,NA
-76.5,85.5,NA
-75.5,85.5,NA
-74.5,85.5,NA
-73.5,85.5,NA
-72.5,85.5,NA
-71.5,85.5,NA
-70.5,85.5,NA
-69.5,85.5,NA
-68.5,85.5,NA
-67.5,85.5,NA
-66.5,85.5,NA
-65.5,85.5,NA
-64.5,85.5,NA
-63.5,85.5,NA
-62.5,85.5,NA
-61.5,85.5,NA
-60.5,85.5,NA
-59.5,85.5,NA
-58.5,85.5,NA
-57.5,85.5,NA
-56.5,85.5,NA
-55.5,85.5,NA
-54.5,85.5,NA
-53.5,85.5,NA
-52.5,85.5,NA
-51.5,85.5,NA
-50.5,85.5,NA
-49.5,85.5,NA
-48.5,85.5,NA
-47.5,85.5,NA
-46.5,85.5,NA
-45.5,85.5,NA
-44.5,85.5,NA
-43.5,85.5,NA
-42.5,85.5,NA
-41.5,85.5,NA
-40.5,85.5,NA
-39.5,85.5,NA
-38.5,85.5,NA
-37.5,85.5,NA
-36.5,85.5,NA
-35.5,85.5,NA
-34.5,85.5,NA
-33.5,85.5,NA
-32.5,85.5,NA
-31.5,85.5,NA
-30.5,85.5,NA
-29.5,85.5,NA
-28.5,85.5,NA
-27.5,85.5,NA
-26.5,85.5,NA
-25.5,85.5,NA
-24.5,85.5,NA
-23.5,85.5,NA
-22.5,85.5,NA
-21.5,85.5,NA
-20.5,85.5,NA
-19.5,85.5,NA
-18.5,85.5,NA
-17.5,85.5,NA
-16.5,85.5,NA
-15.5,85.5,NA
-14.5,85.5,NA
-13.5,85.5,NA
-12.5,85.5,NA
-11.5,85.5,NA
-10.5,85.5,NA
-9.5,85.5,NA
-8.5,85.5,NA
-7.5,85.5,NA
-6.5,85.5,NA
-5.5,85.5,NA
-4.5,85.5,NA
-3.5,85.5,NA
-2.5,85.5,NA
-1.5,85.5,NA
-0.5,85.5,NA
0.5,85.5,NA
1.5,85.5,NA
2.5,85.5,NA
3.5,85.5,NA
4.5,85.5,NA
5.5,85.5,NA
6.5,85.5,NA
7.5,85.5,NA
8.5,85.5,NA
9.5,85.5,NA
10.5,85.5,NA
11.5,85.5,NA
12.5,85.5,NA
13.5,85.5,NA
14.5,85.5,NA
15.5,85.5,NA
16.5,85.5,NA
17.5,85.5,NA
18.5,85.5,NA
19.5,85.5,NA
20.5,85.5,NA
21.5,85.5,NA
22.5,85.5,NA
23.5,85.5,NA
24.5,85.5,NA
25.5,85.5,NA
26.5,85.5,NA
27.5,85.5,NA
28.5,85.5,NA
29.5,85.5,NA
30.5,85.5,NA
31.5,85.5,NA
32.5,85.5,NA
33.5,85.5,NA
34.5,85.5,NA
35.5,85.5,NA
36.5,85.5,NA
37.5,85.5,NA
38.5,85.5,NA
39.5,85.5,NA
40.5,85.5,NA
41.5,85.5,NA
42.5,85.5,NA
43.5,85.5,NA
44.5,85.5,NA
45.5,85.5,NA
46.5,85.5,NA
47.5,85.5,NA
48.5,85.5,NA
49.5,85.5,NA
50.5,85.5,NA
51.5,85.5,NA
52.5,85.5,NA
53.5,85.5,NA
54.5,85.5,NA
55.5,85.5,NA
56.5,85.5,NA
57.5,85.5,NA
58.5,85.5,NA
59.5,85.5,NA
60.5,85.5,NA
61.5,85.5,NA
62.5,85.5,NA
63.5,85.5,NA
64.5,85.5,NA
65.5,85.5,NA
66.5,85.5,NA
67.5,85.5,NA
68.5,85.5,NA
69.5,85.5,NA
70.5,85.5,NA
71.5,85.5,NA
72.5,85.5,NA
73.5,85.5,NA
74.5,85.5,NA
75.5,85.5,NA
76.5,85.5,NA
77.5,85.5,NA
78.5,85.5,NA
79.5,85.5,NA
80.5,85.5,NA
81.5,85.5,NA
82.5,85.5,NA
83.5,85.5,NA
84.5,85.5,NA
85.5,85.5,NA
86.5,85.5,NA
87.5,85.5,NA
88.5,85.5,NA
89.5,85.5,NA
90.5,85.5,NA
91.5,85.5,NA
92.5,85.5,NA
93.5,85.5,NA
94.5,85.5,NA
95.5,85.5,NA
96.5,85.5,NA
97.5,85.5,NA
98.5,85.5,NA
99.5,85.5,NA
100.5,85.5,NA
101.5,85.5,NA
102.5,85.5,NA
103.5,85.5,NA
104.5,85.5,NA
105.5,85.5,NA
106.5,85.5,NA
107.5,85.5,NA
108.5,85.5,NA
109.5,85.5,NA
110.5,85.5,NA
111.5,85.5,NA
112.5,85.5,NA
113.5,85.5,NA
114.5,85.5,NA
115.5,85.5,NA
116.5,85.5,NA
117.5,85.5,NA
118.5,85.5,NA
119.5,85.5,NA
120.5,85.5,NA
121.5,85.5,NA
122.5,85.5,NA
123.5,85.5,NA
124.5,85.5,NA
125.5,85.5,NA
126.5,85.5,NA
127.5,85.5,NA
128.5,85.5,NA
129.5,85.5,NA
130.5,85.5,NA
131.5,85.5,NA
132.5,85.5,NA
133.5,85.5,NA
134.5,85.5,NA
135.5,85.5,NA
136.5,85.5,NA
137.5,85.5,NA
138.5,85.5,NA
139.5,85.5,NA
140.5,85.5,NA
141.5,85.5,NA
142.5,85.5,NA
143.5,85.5,NA
144.5,85.5,NA
145.5,85.5,NA
146.5,85.5,NA
147.5,85.5,NA
148.5,85.5,NA
149.5,85.5,NA
150.5,85.5,NA
151.5,85.5,NA
152.5,85.5,NA
153.5,85.5,NA
154.5,85.5,NA
155.5,85.5,NA
156.5,85.5,NA
157.5,85.5,NA
158.5,85.5,NA
159.5,85.5,NA
160.5,85.5,NA
161.5,85.5,NA
162.5,85.5,NA
163.5,85.5,NA
164.5,85.5,NA
165.5,85.5,NA
166.5,85.5,NA
167.5,85.5,NA
168.5,85.5,NA
169.5,85.5,NA
170.5,85.5,NA
171.5,85.5,NA
172.5,85.5,NA
173.5,85.5,NA
174.5,85.5,NA
175.5,85.5,NA
176.5,85.5,NA
177.5,85.5,NA
178.5,85.5,NA
179.5,85.5,NA
-179.5,84.5,NA
-178.5,84.5,NA
-177.5,84.5,NA
-176.5,84.5,NA
-175.5,84.5,NA
-174.5,84.5,NA
-173.5,84.5,NA
-172.5,84.5,NA
-171.5,84.5,NA
-170.5,84.5,NA
-169.5,84.5,NA
-168.5,84.5,NA
-167.5,84.5,NA
-166.5,84.5,NA
-165.5,84.5,NA
-164.5,84.5,NA
-163.5,84.5,NA
-162.5,84.5,NA
-161.5,84.5,NA
-160.5,84.5,NA
-159.5,84.5,NA
-158.5,84.5,NA
-157.5,84.5,NA
-156.5,84.5,NA
-155.5,84.5,NA
-154.5,84.5,NA
-153.5,84.5,NA
-152.5,84.5,NA
-151.5,84.5,NA
-150.5,84.5,NA
-149.5,84.5,NA
-148.5,84.5,NA
-147.5,84.5,NA
-146.5,84.5,NA
-145.5,84.5,NA
-144.5,84.5,NA
-143.5,84.5,NA
-142.5,84.5,NA
-141.5,84.5,NA
-140.5,84.5,NA
-139.5,84.5,NA
-138.5,84.5,NA
-137.5,84.5,NA
-136.5,84.5,NA
-135.5,84.5,NA
-134.5,84.5,NA
-133.5,84.5,NA
-132.5,84.5,NA
-131.5,84.5,NA
-130.5,84.5,NA
-129.5,84.5,NA
-128.5,84.5,NA
-127.5,84.5,NA
-126.5,84.5,NA
-125.5,84.5,NA
-124.5,84.5,NA
-123.5,84.5,NA
-122.5,84.5,NA
-121.5,84.5,NA
-120.5,84.5,NA
-119.5,84.5,NA
-118.5,84.5,NA
-117.5,84.5,NA
-116.5,84.5,NA
-115.5,84.5,NA
-114.5,84.5,NA
-113.5,84.5,NA
-112.5,84.5,NA
-111.5,84.5,NA
-110.5,84.5,NA
-109.5,84.5,NA
-108.5,84.5,NA
-107.5,84.5,NA
-106.5,84.5,NA
-105.5,84.5,NA
-104.5,84.5,NA
-103.5,84.5,NA
-102.5,84.5,NA
-101.5,84.5,NA
-100.5,84.5,NA
-99.5,84.5,NA
-98.5,84.5,NA
-97.5,84.5,NA
-96.5,84.5,NA
-95.5,84.5,NA
-94.5,84.5,NA
-93.5,84.5,NA
-92.5,84.5,NA
-91.5,84.5,NA
-90.5,84.5,NA
-89.5,84.5,NA
-88.5,84.5,NA
-87.5,84.5,NA
-86.5,84.5,NA
-85.5,84.5,NA
-84.5,84.5,NA
-83.5,84.5,NA
-82.5,84.5,NA
-81.5,84.5,NA
-80.5,84.5,NA
-79.5,84.5,NA
-78.5,84.5,NA
-77.5,84.5,NA
-76.5,84.5,NA
-75.5,84.5,NA
-74.5,84.5,NA
-73.5,84.5,NA
-72.5,84.5,NA
-71.5,84.5,NA
-70.5,84.5,NA
-69.5,84.5,NA
-68.5,84.5,NA
-67.5,84.5,NA
-66.5,84.5,NA
-65.5,84.5,NA
-64.5,84.5,NA
-63.5,84.5,NA
-62.5,84.5,NA
-61.5,84.5,NA
-60.5,84.5,NA
-59.5,84.5,NA
-58.5,84.5,NA
-57.5,84.5,NA
-56.5,84.5,NA
-55.5,84.5,NA
-54.5,84.5,NA
-53.5,84.5,NA
-52.5,84.5,NA
-51.5,84.5,NA
-50.5,84.5,NA
-49.5,84.5,NA
-48.5,84.5,NA
-47.5,84.5,NA
-46.5,84.5,NA
-45.5,84.5,NA
-44.5,84.5,NA
-43.5,84.5,NA
-42.5,84.5,NA
-41.5,84.5,NA
-40.5,84.5,NA
-39.5,84.5,NA
-38.5,84.5,NA
-37.5,84.5,NA
-36.5,84.5,NA
-35.5,84.5,NA
-34.5,84.5,NA
-33.5,84.5,NA
-32.5,84.5,NA
-31.5,84.5,NA
-30.5,84.5,NA
-29.5,84.5,NA
-28.5,84.5,NA
-27.5,84.5,NA
-26.5,84.5,NA
-25.5,84.5,NA
-24.5,84.5,NA
-23.5,84.5,NA
-22.5,84.5,NA
-21.5,84.5,NA
-20.5,84.5,NA
-19.5,84.5,NA
-18.5,84.5,NA
-17.5,84.5,NA
-16.5,84.5,NA
-15.5,84.5,NA
-14.5,84.5,NA
-13.5,84.5,NA
-12.5,84.5,NA
-11.5,84.5,NA
-10.5,84.5,NA
-9.5,84.5,NA
-8.5,84.5,NA
-7.5,84.5,NA
-6.5,84.5,NA
-5.5,84.5,NA
-4.5,84.5,NA
-3.5,84.5,NA
-2.5,84.5,NA
-1.5,84.5,NA
-0.5,84.5,NA
0.5,84.5,NA
1.5,84.5,NA
2.5,84.5,NA
3.5,84.5,NA
4.5,84.5,NA
5.5,84.5,NA
6.5,84.5,NA
7.5,84.5,NA
8.5,84.5,NA
9.5,84.5,NA
10.5,84.5,NA
11.5,84.5,NA
12.5,84.5,NA
13.5,84.5,NA
14.5,84.5,NA
15.5,84.5,NA
16.5,84.5,NA
17.5,84.5,NA
18.5,84.5,NA
19.5,84.5,NA
20.5,84.5,NA
21.5,84.5,NA
22.5,84.5,NA
23.5,84.5,NA
24.5,84.5,NA
25.5,84.5,NA
26.5,84.5,NA
27.5,84.5,NA
28.5,84.5,NA
29.5,84.5,NA
30.5,84.5,NA
31.5,84.5,NA
32.5,84.5,NA
33.5,84.5,NA
34.5,84.5,NA
35.5,84.5,NA
36.5,84.5,NA
37.5,84.5,NA
38.5,84.5,NA
39.5,84.5,NA
40.5,84.5,NA
41.5,84.5,NA
42.5,84.5,NA
43.5,84.5,NA
44.5,84.5,NA
45.5,84.5,NA
46.5,84.5,NA
47.5,84.5,NA
48.5,84.5,NA
49.5,84.5,NA
50.5,84.5,NA
51.5,84.5,NA
52.5,84.5,NA
53.5,84.5,NA
54.5,84.5,NA
55.5,84.5,NA
56.5,84.5,NA
57.5,84.5,NA
58.5,84.5,NA
59.5,84.5,NA
60.5,84.5,NA
61.5,84.5,NA
62.5,84.5,NA
63.5,84.5,NA
64.5,84.5,NA
65.5,84.5,NA
66.5,84.5,NA
67.5,84.5,NA
68.5,84.5,NA
69.5,84.5,NA
70.5,84.5,NA
71.5,84.5,NA
72.5,84.5,NA
73.5,84.5,NA
74.5,84.5,NA
75.5,84.5,NA
76.5,84.5,NA
77.5,84.5,NA
78.5,84.5,NA
79.5,84.5,NA
80.5,84.5,NA
81.5,84.5,NA
82.5,84.5,NA
83.5,84.5,NA
84.5,84.5,NA
85.5,84.5,NA
86.5,84.5,NA
87.5,84.5,NA
88.5,84.5,NA
89.5,84.5,NA
90.5,84.5,NA
91.5,84.5,NA
92.5,84.5,NA
93.5,84.5,NA
94.5,84.5,NA
95.5,84.5,NA
96.5,84.5,NA
97.5,84.5,NA
98.5,84.5,NA
99.5,84.5,NA
100.5,84.5,NA
101.5,84.5,NA
102.5,84.5,NA
103.5,84.5,NA
104.5,84.5,NA
105.5,84.5,NA
106.5,84.5,NA
107.5,84.5,NA
108.5,84.5,NA
109.5,84.5,NA
110.5,84.5,NA
111.5,84.5,NA
112.5,84.5,NA
113.5,84.5,NA
114.5,84.5,NA
115.5,84.5,NA
116.5,84.5,NA
117.5,84.5,NA
118.5,84.5,NA
119.5,84.5,NA
120.5,84.5,NA
121.5,84.5,NA
122.5,84.5,NA
123.5,84.5,NA
124.5,84.5,NA
125.5,84.5,NA
126.5,84.5,NA
127.5,84.5,NA
128.5,84.5,NA
129.5,84.5,NA
130.5,84.5,NA
131.5,84.5,NA
132.5,84.5,NA
133.5,84.5,NA
134.5,84.5,NA
135.5,84.5,NA
136.5,84.5,NA
137.5,84.5,NA
138.5,84.5,NA
139.5,84.5,NA
140.5,84.5,NA
141.5,84.5,NA
142.5,84.5,NA
143.5,84.5,NA
144.5,84.5,NA
145.5,84.5,NA
146.5,84.5,NA
147.5,84.5,NA
148.5,84.5,NA
149.5,84.5,NA
150.5,84.5,NA
151.5,84.5,NA
152.5,84.5,NA
153.5,84.5,NA
154.5,84.5,NA
155.5,84.5,NA
156.5,84.5,NA
157.5,84.5,NA
158.5,84.5,NA
159.5,84.5,NA
160.5,84.5,NA
161.5,84.5,NA
162.5,84.5,NA
163.5,84.5,NA
164.5,84.5,NA
165.5,84.5,NA
166.5,84.5,NA
167.5,84.5,NA
168.5,84.5,NA
169.5,84.5,NA
170.5,84.5,NA
171.5,84.5,NA
172.5,84.5,NA
173.5,84.5,NA
174.5,84.5,NA
175.5,84.5,NA
176.5,84.5,NA
177.5,84.5,NA
178.5,84.5,NA
179.5,84.5,NA
-179.5,83.5,NA
-178.5,83.5,NA
-177.5,83.5,NA
-176.5,83.5,NA
-175.5,83.5,NA
-174.5,83.5,NA
-173.5,83.5,NA
-172.5,83.5,NA
-171.5,83.5,NA
-170.5,83.5,NA
-169.5,83.5,NA
-168.5,83.5,NA
-167.5,83.5,NA
-166.5,83.5,NA
-165.5,83.5,NA
-164.5,83.5,NA
-163.5,83.5,NA
-162.5,83.5,NA
-161.5,83.5,NA
-160.5,83.5,NA
-159.5,83.5,NA
-158.5,83.5,NA
-157.5,83.5,NA
-156.5,83.5,NA
-155.5,83.5,NA
-154.5,83.5,NA
-153.5,83.5,NA
-152.5,83.5,NA
-151.5,83.5,NA
-150.5,83.5,NA
-149.5,83.5,NA
-148.5,83.5,NA
-147.5,83.5,NA
-146.5,83.5,NA
-145.5,83.5,NA
-144.5,83.5,NA
-143.5,83.5,NA
-142.5,83.5,NA
-141.5,83.5,NA
-140.5,83.5,NA
-139.5,83.5,NA
-138.5,83.5,NA
-137.5,83.5,NA
-136.5,83.5,NA
-135.5,83.5,NA
-134.5,83.5,NA
-133.5,83.5,NA
-132.5,83.5,NA
-131.5,83.5,NA
-130.5,83.5,NA
-129.5,83.5,NA
-128.5,83.5,NA
-127.5,83.5,NA
-126.5,83.5,NA
-125.5,83.5,NA
-124.5,83.5,NA
-123.5,83.5,NA
-122.5,83.5,NA
-121.5,83.5,NA
-120.5,83.5,NA
-119.5,83.5,NA
-118.5,83.5,NA
-117.5,83.5,NA
-116.5,83.5,NA
-115.5,83.5,NA
-114.5,83.5,NA
-113.5,83.5,NA
-112.5,83.5,NA
-111.5,83.5,NA
-110.5,83.5,NA
-109.5,83.5,NA
-108.5,83.5,NA
-107.5,83.5,NA
-106.5,83.5,NA
-105.5,83.5,NA
-104.5,83.5,NA
-103.5,83.5,NA
-102.5,83.5,NA
-101.5,83.5,NA
-100.5,83.5,NA
-99.5,83.5,NA
-98.5,83.5,NA
-97.5,83.5,NA
-96.5,83.5,NA
-95.5,83.5,NA
-94.5,83.5,NA
-93.5,83.5,NA
-92.5,83.5,NA
-91.5,83.5,NA
-90.5,83.5,NA
-89.5,83.5,NA
-88.5,83.5,NA
-87.5,83.5,NA
-86.5,83.5,NA
-85.5,83.5,NA
-84.5,83.5,NA
-83.5,83.5,NA
-82.5,83.5,NA
-81.5,83.5,NA
-80.5,83.5,NA
-79.5,83.5,NA
-78.5,83.5,NA
-77.5,83.5,NA
-76.5,83.5,NA
-75.5,83.5,NA
-74.5,83.5,NA
-73.5,83.5,NA
-72.5,83.5,NA
-71.5,83.5,NA
-70.5,83.5,NA
-69.5,83.5,NA
-68.5,83.5,NA
-67.5,83.5,NA
-66.5,83.5,NA
-65.5,83.5,NA
-64.5,83.5,NA
-63.5,83.5,NA
-62.5,83.5,NA
-61.5,83.5,NA
-60.5,83.5,NA
-59.5,83.5,NA
-58.5,83.5,NA
-57.5,83.5,NA
-56.5,83.5,NA
-55.5,83.5,NA
-54.5,83.5,NA
-53.5,83.5,NA
-52.5,83.5,NA
-51.5,83.5,NA
-50.5,83.5,NA
-49.5,83.5,NA
-48.5,83.5,NA
-47.5,83.5,NA
-46.5,83.5,NA
-45.5,83.5,NA
-44.5,83.5,NA
-43.5,83.5,NA
-42.5,83.5,NA
-41.5,83.5,NA
-40.5,83.5,NA
-39.5,83.5,NA
-38.5,83.5,NA
-37.5,83.5,NA
-36.5,83.5,NA
-35.5,83.5,NA
-34.5,83.5,NA
-33.5,83.5,NA
-32.5,83.5,NA
-31.5,83.5,NA
-30.5,83.5,NA
-29.5,83.5,NA
-28.5,83.5,NA
-27.5,83.5,NA
-26.5,83.5,NA
-25.5,83.5,NA
-24.5,83.5,NA
-23.5,83.5,NA
-22.5,83.5,NA
-21.5,83.5,NA
-20.5,83.5,NA
-19.5,83.5,NA
-18.5,83.5,NA
-17.5,83.5,NA
-16.5,83.5,NA
-15.5,83.5,NA
-14.5,83.5,NA
-13.5,83.5,NA
-12.5,83.5,NA
-11.5,83.5,NA
-10.5,83.5,NA
-9.5,83.5,NA
-8.5,83.5,NA
-7.5,83.5,NA
-6.5,83.5,NA
-5.5,83.5,NA
-4.5,83.5,NA
-3.5,83.5,NA
-2.5,83.5,NA
-1.5,83.5,NA
-0.5,83.5,NA
0.5,83.5,NA
1.5,83.5,NA
2.5,83.5,NA
3.5,83.5,NA
4.5,83.5,NA
5.5,83.5,NA
6.5,83.5,NA
7.5,83.5,NA
8.5,83.5,NA
9.5,83.5,NA
10.5,83.5,NA
11.5,83.5,NA
12.5,83.5,NA
13.5,83.5,NA
14.5,83.5,NA
15.5,83.5,NA
16.5,83.5,NA
17.5,83.5,NA
18.5,83.5,NA
19.5,83.5,NA
20.5,83.5,NA
21.5,83.5,NA
22.5,83.5,NA
23.5,83.5,NA
24.5,83.5,NA
25.5,83.5,NA
26.5,83.5,NA
27.5,83.5,NA
28.5,83.5,NA
29.5,83.5,NA
30.5,83.5,NA
31.5,83.5,NA
32.5,83.5,NA
33.5,83.5,NA
34.5,83.5,NA
35.5,83.5,NA
36.5,83.5,NA
37.5,83.5,NA
38.5,83.5,NA
39.5,83.5,NA
40.5,83.5,NA
41.5,83.5,NA
42.5,83.5,NA
43.5,83.5,NA
44.5,83.5,NA
45.5,83.5,NA
46.5,83.5,NA
47.5,83.5,NA
48.5,83.5,NA
49.5,83.5,NA
50.5,83.5,NA
51.5,83.5,NA
52.5,83.5,NA
53.5,83.5,NA
54.5,83.5,NA
55.5,83.5,NA
56.5,83.5,NA
57.5,83.5,NA
58.5,83.5,NA
59.5,83.5,NA
60.5,83.5,NA
61.5,83.5,NA
62.5,83.5,NA
63.5,83.5,NA
64.5,83.5,NA
65.5,83.5,NA
66.5,83.5,NA
67.5,83.5,NA
68.5,83.5,NA
69.5,83.5,NA
70.5,83.5,NA
71.5,83.5,NA
72.5,83.5,NA
73.5,83.5,NA
74.5,83.5,NA
75.5,83.5,NA
76.5,83.5,NA
77.5,83.5,NA
78.5,83.5,NA
79.5,83.5,NA
80.5,83.5,NA
81.5,83.5,NA
82.5,83.5,NA
83.5,83.5,NA
84.5,83.5,NA
85.5,83.5,NA
86.5,83.5,NA
87.5,83.5,NA
